spec_z,photo_z
0.74975,0.7100000000000001
0.0740478934930378,0.01
0.0745348970720271,0.04
0.0785476731372609,0.72
0.078686,0.72
0.07551662,0.0999999999999999
0.57596,0.6
0.5794,0.44
0.0776737352078417,0.04
0.052983236,0.0699999999999999
0.0771767247059964,0.01
0.45799,0.31
0.0819233417806662,0.0999999999999999
0.0781006972496953,0.01
0.0784242544220375,0.09
0.5149457,0.51
0.0786077146743965,0.01
0.0783542059620459,0.0699999999999999
0.64767,0.27
0.0798719225951975,0.04
0.081679486,0.0999999999999999
0.0809526702636395,0.01
0.0789179292829308,0.0699999999999999
0.0777371123859293,0.09
0.31924,0.39
0.0828739994519809,0.17
0.0774235621364431,0.0699999999999999
0.8905,0.6900000000000001
0.078478836,0.0999999999999999
0.0776970846945056,0.01
0.0783808910896618,0.03
0.077719174,0.11
0.0766997280498631,0.0999999999999999
0.3885001,0.33
0.0796617772152227,0.76
0.07629301,0.11
0.0796917979837905,0.01
0.053223483,0.15
0.05160305,0.17
0.5146056,0.5700000000000001
0.0795450297819033,0.09
0.0729538032607878,0.3
0.0800787323342204,0.06
0.0724567927589426,0.01
0.0737877134987832,0.01
0.07632114,0.08
0.0735708968369044,0.01
0.072624356,0.0999999999999999
0.0843049894203809,0.02
0.0803455836103789,0.01
0.07560629,0.0699999999999999
0.0747717275796178,0.02
0.0776270362345139,0.09
0.07726935,0.0999999999999999
0.0842282696784854,0.08
0.14095695,0.13
0.28762585,0.33
0.0769065377888859,0.11
0.20730415,0.28
0.07662021,0.13
0.0795883931142791,0.16
0.08014544515326,0.05
0.0791347459448096,0.14
0.07706298,0.0999999999999999
0.0800787323342204,0.11
0.0787511472353317,0.0999999999999999
0.12553518,0.33
0.0756823575595087,0.04
0.0852799,0.16
0.0815597569169002,0.05
0.07555898,0.01
0.0787778323629476,0.05
0.0778438528963927,0.01
0.0790246697933942,0.09
0.0789646282562585,0.02
0.45977,0.5800000000000001
0.0769732506079256,0.17
0.0795483654228553,0.09
0.0844050586489404,0.03
0.0757290565328365,0.03
0.59959,0.44
0.081049403851247,0.01
0.0766763785631992,0.04
0.28671145,0.29
0.07909758,0.15
0.0774802680326268,0.06
0.38423,0.31
0.5221784,0.52
0.07922296,0.11
0.07820066,0.03
0.0802255005361076,0.01
0.0774268977773951,0.03
0.081744365,0.02
0.0765696380527358,0.02
0.081469655,0.0999999999999999
0.025439,0.0999999999999999
0.0798852651590054,0.05
0.0769865931717335,0.04
0.0815797707626121,0.01
0.0727936924950927,0.01
0.0759625513994752,0.08
0.0796851267018865,0.01
0.07381664,0.11
0.0793282131200245,0.19
0.2738794,0.27
0.0819266774216181,0.05
0.0809593415455435,0.08
0.0771033406050528,0.06
0.0771767247059964,0.03
0.49988,0.51
0.0811094453883827,0.08
0.0801220956665961,0.0699999999999999
0.07880646,0.12
0.080105945,0.0999999999999999
0.0782808218611023,0.3
0.0766763785631992,0.0999999999999999
0.0778605311011527,0.0999999999999999
0.0802054866903957,0.14
0.0775236313650025,0.11
0.0778672023830566,0.01
0.0804189677113225,0.15
0.0968256,0.13
0.0804823448894101,0.0699999999999999
0.0798252236218698,0.09
0.08339387,0.08
0.083336,0.08
0.0809993692369673,0.0699999999999999
0.07376212,0.01
0.53997695,0.48
0.080315605,0.11
0.08292272,0.11
0.07984454,0.11
0.0770966693231489,0.14
0.0766296795898715,0.0999999999999999
0.0818633002435305,0.12
0.0813329333321654,0.15
0.67152,0.5
0.0793715764524003,0.02
0.082677196635814,0.11
0.082483729460599,0.14
0.0860000029,0.76
0.0777771400773531,0.08
0.0806090992455854,0.12
0.5521117,0.49
0.083856866,0.11
0.0821034663920732,0.11
0.08482724,0.13
0.031920005,0.0699999999999999
0.082188375,0.08
0.50452656,0.52
0.06610842,0.04
0.07476496,0.08
0.0755089042300057,0.12
0.08573062,0.16
0.080872614880792,0.11
0.0774702611097708,0.0699999999999999
0.5157593,0.51
0.5520295,0.62
0.08513256,0.09
0.5464199,0.47
0.4654174,0.48
0.5154605,0.52
0.0761493472927861,0.11
0.59585583,0.59
0.08222415,0.11
0.17734735,0.18
0.46875784,0.5
0.79042,0.68
0.17348348,0.16
0.0837,0.05
0.08156722,0.08
0.08288641,0.14
0.58245486,0.5
0.082242176,0.15
0.17223598,0.32
0.17748488,0.17
0.58253,0.44
0.035039432,0.13
0.46558523,0.49
0.32451478,0.68
0.039624367,0.15
0.47534114,0.48
0.0766597003584393,0.11
0.32350773,0.32
0.47799012,0.49
0.46449763,0.46
0.47883564,0.47
0.46347535,0.5
0.46190697,0.54
0.26689088,0.37
0.46383047,0.48
0.5094332,0.45
0.045315962,0.64
0.66045505,0.68
0.09345975,0.15
0.5288488,0.52
0.5307262,0.55
0.2755298,0.27
0.46583477,0.46
0.099042445,0.11
0.043982044,0.09
0.5277489,0.48
0.046538282,0.02
0.22619444,0.24
0.09945982,0.13
0.26968095,0.5700000000000001
0.09812662,0.15
0.07454451,0.2
0.07529562,0.18
0.5267389,0.5
0.045204114,0.04
0.46708697,0.46
0.044604506,0.11
0.09933455,0.17
0.075998686,0.26
0.7521592,0.76
0.042653214,0.18
0.032404605,0.19
0.042028558,0.2
0.63739926,0.64
0.1419187,0.19
0.14131698,0.19
0.14343926,0.2
0.53046167,0.53
0.13950913,0.55
0.044160657,0.18
0.07730255,0.18
0.1427091,0.35
0.045809444,0.17
0.5061598,0.48
0.09267029,0.19
0.13477798,0.7100000000000001
1.02161,0.41
0.70305,0.74
0.12933697,0.19
0.94885,1.14
0.72662,0.66
0.77734,0.0999999999999999
0.077564195,0.18
0.07792643,0.05
0.59818,0.7100000000000001
0.2273122,0.5800000000000001
0.4732222,0.49
0.07950005,0.72
0.08004203,0.6
0.31660986,0.48
0.87646,0.3
0.44143984,0.43
0.037152316,0.77
0.47366938,0.48
0.72453,0.72
0.077649504,0.16
0.078037895,0.18
0.63344,0.51
0.14880706,0.33
0.13784377,0.7100000000000001
0.0782717,0.18
0.0760582,0.56
1.06067,0.5800000000000001
0.078568235,0.16
1.0487,1.26
0.51493865,0.52
0.4722776,0.47
0.58908916,0.59
0.65817,0.65
0.47375107,0.47
0.0775866,0.09
0.51761,0.47
0.5798295,0.59
0.51508915,0.51
0.4724731,0.5800000000000001
0.0784803,0.19
0.22162,0.23
0.54052,0.39
0.91809,0.91
0.48995003,0.53
0.35827,0.4
0.5171,0.3
0.28378,0.27
0.6583004,0.55
1.1843103,0.63
0.13863824,0.0699999999999999
0.59715,0.55
0.4707167,0.49
0.026877064,0.0999999999999999
0.22849672,0.12
0.034129996,0.01
0.61155,0.26
0.49146017,0.48
0.042069625,0.09
0.083016686,0.12
0.07547683,0.01
0.59734106,0.59
0.0774068839316832,0.15
0.07526474,0.12
0.0793282131200245,0.0999999999999999
0.03134662,0.03
0.16891262,0.19
0.07521156,0.05
0.075760856,0.11
0.47073668,0.45
0.38148,0.42
0.03493239,0.01
0.26561,0.12
0.56975406,0.61
0.57901,0.56
0.72667,0.7100000000000001
0.08404547,0.29
0.5420529,0.54
0.03498421,0.01
0.52174,0.48
0.084581725,0.31
0.0796684484971266,0.08
0.0806357843732013,0.12
0.0793582338885924,0.12
0.11177505,0.17
0.078520988009645,0.05
0.2672096,0.27
0.12236155,0.19
0.29680893,0.32
0.036133148,0.17
0.36446,0.31
0.0788178600543714,0.12
0.0785710226239247,0.12
0.81961,0.8
0.4688,0.38
0.81878,0.01
0.17163981,0.17
0.03480817,0.01
0.53791,0.35
0.58207,0.52
0.5654186,0.5700000000000001
0.61806095,0.59
0.4479,0.44
0.68196,0.68
0.5126068,0.53
0.78549,0.78
0.07656353,0.08
0.48121992,0.49
0.6457,0.72
0.51272,0.7000000000000001
0.22722444,0.24
0.08039684,0.12
0.78471,0.75
0.77632,0.7100000000000001
0.0792948567105047,0.02
0.0795050020904795,0.03
0.39594,0.41
0.08002544,0.14
0.63656,0.46
0.50124,0.43
0.080196634,0.13
0.0754321844881101,0.14
0.66783,0.8300000000000001
0.69554,0.59
0.39464,0.43
0.07693592,0.04
0.0811761582074223,0.03
0.07559666,0.11
0.0801187600256442,0.02
0.2271,0.19
0.50773436,0.51
0.0786477423658203,0.29
0.0807024971922409,0.01
0.72705,0.7100000000000001
0.0816331410178438,0.17
0.0788712303096031,0.01
0.86135,0.72
0.65831,0.6
0.077797153923065,0.08
0.0767430913822389,0.12
0.45172,0.25
0.0838580135328154,0.09
0.0721132217408885,0.0999999999999999
0.079781860289494,0.56
0.0803889469427547,0.11
0.035076044,0.0999999999999999
0.6561401,0.59
0.0838762,0.11
0.79887,1.49
0.0799252928504292,0.09
0.49869,0.33
0.0797051405475984,0.09
0.0785877008286846,0.08
0.12367795,0.26
0.0846051971060593,0.0999999999999999
0.0840648232718383,0.0699999999999999
0.0755897,0.0999999999999999
0.0750085580872085,0.13
0.49195367,0.49
0.0821935286977767,0.0699999999999999
0.38783,0.18
0.5086106,0.54
0.55602,0.44
0.64943,0.5800000000000001
0.07619,0.35
0.32066,0.31
0.0774635898278669,0.09
0.0813629541007333,0.01
0.4439,0.39
0.0836078404614168,0.01
0.0777204341811694,0.15
0.63511,0.53
0.0748517829624653,0.01
0.12378,0.12
0.0732973742788419,0.01
0.0771900672698044,0.04
0.08267194,0.09
0.0767897903555666,0.02
0.0840014460937506,0.18
0.75624,0.65
0.0798419018266297,0.03
0.0793382200428805,0.01
0.4484911,0.45
0.63987,0.5800000000000001
0.07382089,0.0699999999999999
0.38883,0.38
0.17019355,0.16
0.2761457,0.26
0.0764595619013204,0.06
0.0785567,0.0999999999999999
0.0822569058758643,0.09
0.6346378,0.5800000000000001
0.0794649743990558,0.13
0.08026123,0.12
0.07339432,0.08
0.0739478242644783,0.01
0.07909383,0.11
0.0800920748980283,0.09
0.0739478242644783,0.04
0.4517324,0.48
0.0794916595266716,0.03
0.80142,0.67
0.7186254,0.72
0.0767964616374705,0.08
0.0836878958442644,0.15
0.55167,0.54
0.27292,0.31
0.0728470627503244,0.08
0.45281,0.3
0.09620794,0.13
0.13753,0.0999999999999999
0.07907686,0.13
0.07648384,0.11
0.0767397557412869,0.12
0.07643737,0.09
0.22219971,0.27
0.083577819692849,0.04
0.079414939784776,0.05
0.07285221,0.06
0.0752920875681269,0.01
0.0776870777716496,0.02
0.0762494165213456,0.12
0.0764562262603684,0.11
0.0770866624002929,0.02
0.53266,0.45
0.18828,0.0999999999999999
0.0827672589415175,0.12
0.08310799,0.09
0.0820033971635137,0.03
0.07996032,0.12
0.0746349663005865,0.08
0.0802488500227714,0.0699999999999999
0.5110106,0.53
0.0825904699710625,0.01
0.514196,0.5
0.0752086965443274,0.0999999999999999
0.096222654,0.01
0.54947,0.46
0.0821901930568247,0.16
0.076539617284168,0.18
0.0795350228590474,0.14
0.55295,0.53
0.0840147886575586,0.09
0.07846895,0.03
0.05350385,0.08
0.0783141782706221,0.02
0.68693,0.73
0.0714927925238199,0.06
0.0762627590851535,0.04
0.074830405,0.06
0.0790213341524422,0.03
0.08306138,0.0699999999999999
0.0771033406050528,0.18
0.0843583596756127,0.13
0.21835646,0.32
0.0739678381101902,0.03
0.64027,0.51
0.0754355201290621,0.0699999999999999
0.0766997280498631,0.02
0.0785043098048851,0.06
0.0834844217461935,0.17
0.07811462,0.12
0.085342176,0.0999999999999999
0.0746683227101063,0.11
0.5528991,0.52
0.32241565,0.35
0.0808392584712722,0.06
0.07668167,0.12
0.07328403,0.11
0.17154942,0.18
0.0738644332406788,0.04
0.0748731,0.13
0.08133648,0.15
0.54845566,0.52
0.08278859,0.09
0.0849154117145936,0.18
0.0749785373186406,0.03
0.0772901364983638,0.11
0.0811733,0.0699999999999999
0.0784009049353737,0.09
0.0789112580010268,0.01
0.08068695,0.0999999999999999
0.0830074250900601,0.09
0.0737676996530713,0.09
0.0764929183108402,0.06
0.0810327256464871,0.04
0.0780306487897037,0.03
0.54856914,0.54
0.07807126,0.11
0.0773068147031237,0.0699999999999999
0.0790013203067303,0.02
0.0827969,0.11
0.068774,0.0999999999999999
0.55855024,0.59
0.3711,0.43
0.0757724198652122,0.08
0.0760726275508906,0.13
0.45079,0.3
0.0840247955804145,0.18
0.0739878519559021,0.08
0.076899866506982,0.18
0.07313202,0.13
0.078473665,0.0999999999999999
0.0773568493174034,0.06
0.0742146755406368,0.01
0.54925,0.55
0.56512266,0.5
0.07165,0.11
0.07191763,0.11
0.080087684,0.11
0.079971991823757,0.11
0.0745615821996429,0.0999999999999999
0.021488,1.49
0.070382,0.0699999999999999
0.07714224,0.05
0.0816731687092675,0.08
0.072216,0.74
0.0818399507568666,0.77
0.0736342740149921,0.03
0.0773134859850277,0.01
2.3908985,0.18
0.095738195,0.08
0.0800120195151807,0.03
0.54681,0.47
0.07318719,0.11
0.0771200188098128,0.04
0.0695681276945266,0.01
0.07652627472036,0.02
0.07862608,0.11
0.07107691,0.03
0.08693531,0.11
0.35926658,0.23
0.36004516,0.47
0.5481289,0.54
0.55528,0.44
0.66013,0.63
0.17158,0.0699999999999999
0.1725,0.17
0.0871669693571811,0.09
0.0695647920535746,0.01
0.07579989,0.11
0.0845751763374915,0.08
0.081956698190186,0.05
0.0757457347375964,0.01
0.076871246,0.08
0.0767997972784225,0.14
0.075265402440511,0.18
0.08014544515326,0.16
0.080512365657978,0.05
0.077260115729796,0.17
0.0746683227101063,0.02
0.0760159216547069,0.08
0.07464299,0.0999999999999999
0.0792047944048012,0.03
0.0757257208918845,0.04
0.08129767,0.01
0.078347534680142,0.03
0.0803088915599071,0.06
0.0745782604044028,0.01
0.07437737,0.14
0.07291773,0.0999999999999999
0.07896356,0.11
0.0722800037884876,0.01
0.0780039636620879,0.09
0.39314583,0.4
0.070575491262025,0.04
0.0761193265242183,0.03
0.0760225929366108,0.13
0.09829044,0.09
0.09839462,0.11
0.68726,0.85
0.0763328075451451,0.01
0.07612716,0.0999999999999999
0.07955156,0.12
0.0760859701146985,0.06
0.07690445,0.08
0.0747417068110499,0.03
0.0793348844019285,0.03
0.12185539,0.17
0.07439103,0.16
0.0738444193949669,0.02
0.0738577619587748,0.01
0.0745282257901231,0.06
0.0771033406050528,0.04
0.0740712429797016,0.01
0.54533,0.56
0.0738077273444951,0.11
0.0874671770428594,0.13
0.074465126,0.11
0.0737643640121193,0.0999999999999999
0.07781825,0.12
0.0854024152935829,0.08
0.52488,0.63
0.0791580954314735,0.08
0.0831375150871874,0.12
0.074728364247242,0.16
0.08118077,0.08
0.0719330971294815,0.02
0.06821921,0.04
0.0776603926440338,0.15
0.0734341355578732,0.01
0.0742313537453968,0.05
0.0782241159649186,0.08
0.63999,0.5700000000000001
0.08049902309417,0.08
0.08297602,0.12
0.54731894,0.55
0.0834377227728658,0.01
0.068536185,0.01
0.0729137755693641,0.09
0.0814363382016768,0.03
0.0756456655090369,0.05
0.52626,0.43
0.6609382,0.7000000000000001
0.073973544,0.16
0.0758991742213875,0.13
0.0768831883022221,0.12
0.54909,0.61
0.7954,1.49
0.72255,0.74
0.0751486550071917,0.08
0.08177132,0.11
0.0768098042012785,0.13
0.0781774169915909,0.0999999999999999
0.09607142,0.15
0.085707076,0.09
0.0785343305734529,0.01
0.0748684611672252,0.29
0.078498155,0.08
0.0733841009435935,0.05
0.0841282004499259,0.01
0.0777337767449774,0.17
0.36803046,0.37
0.3674121,0.38
0.077253444447892,0.01
0.0800587184885085,0.17
0.58882457,0.5700000000000001
0.46141,0.16
0.0840548163489823,0.03
1.013,0.91
0.29754972,0.32
0.0759592157585232,0.08
0.5843932,0.61
0.5540936,0.65
0.070892446,0.09
0.07782383,0.14
0.20906036,0.32
0.07955,0.0999999999999999
0.0779639359706641,0.04
0.0793415556838325,0.02
0.29889,0.25
0.07790421,0.0999999999999999
0.077430233418347,0.06
0.079918794,0.0999999999999999
0.07790927,0.11
0.11842275,0.15
0.07571927,0.04
0.35832,0.31
0.0736843086292718,0.15
0.0807458605246167,0.08
0.07629336,0.09
0.077083326759341,0.03
0.0779539290478081,0.05
0.0744848624577474,0.08
0.0802855,0.11
0.082133487160641,0.01
0.07672219,0.0999999999999999
0.0806424556551052,0.02
0.18838005,0.15
0.07317899,0.0999999999999999
0.08431655,0.03
0.77797,0.68
0.0800493,0.12
0.08014544515326,0.11
0.0804756736075062,0.09
0.0767397557412869,0.06
0.076889859584126,0.13
0.0827372381729496,0.01
0.0779372508430482,0.08
0.0724801422456065,0.0699999999999999
0.35850257,0.36
0.0806191061684414,0.0999999999999999
0.68583,0.25
0.0793649051704963,0.06
0.0795250159361914,0.15
0.07719793,0.05
0.0763661639546649,0.14
0.36647558,0.38
0.0768198111241344,0.04
0.54861,0.54
0.0843516883937087,0.01
0.0776370431573699,0.06
0.05194136,0.09
0.08125478,0.12
0.0816131271721319,0.0699999999999999
0.083214234829083,0.09
0.0807658743703286,0.19
0.079605071319039,0.01
0.0792014587638492,0.09
0.0733374019702657,0.01
0.0767497626641428,0.08
0.0802822064322912,0.12
0.045641586,0.09
0.07741409,0.14
0.0830007538081562,0.08
0.0823569751044237,0.01
0.083210899188131,0.09
0.09366152,0.11
0.54103,0.45
0.052734178,0.11
0.0804456528389383,0.14
0.076352821390857,0.09
0.08302064,0.11
0.082850649965317,0.01
0.8112,0.75
0.07292895,0.17
0.07603575,0.11
0.0763428144680011,0.13
0.27392444,0.46
0.3864332,0.37
0.38767,0.3
0.0813262620502615,0.13
0.0841315360908779,0.04
0.0773334998307396,0.14
0.0757490703785483,0.0999999999999999
0.12707444,0.12
0.09359797,0.09
0.07325114,0.0699999999999999
0.096836224,0.13
0.0731772912045706,0.15
0.07670553,0.09
0.35842916,0.37
0.078167410068735,0.09
0.0735408760683366,0.09
0.0751086273157679,0.01
0.080689154628433,0.09
0.094050124,0.11
0.080336995,0.09
0.0745082119444112,0.02
0.12826598,0.2
0.052775208,0.0699999999999999
0.080897816,0.09
0.5428502,0.56
0.07850239,0.08
0.39683,0.41
0.08102474,0.16
0.66013,0.2
0.07633155,0.0999999999999999
0.08270222,0.08
0.63022,0.51
0.6320022,0.67
0.073326424,0.15
0.077594094,0.09
0.0807491961655687,0.05
0.16967,0.12
0.0784609464725093,0.18
0.07991556,0.0999999999999999
0.0819833833178018,0.01
0.08049902309417,0.05
0.09727817,0.13
0.0815430787121403,0.0699999999999999
0.17455813,0.19
0.17931148,0.31
0.0805390507855938,0.09
0.0770399634269652,0.13
0.0798652513132936,0.06
0.031497102,0.08
0.83889,0.77
0.5419123,0.52
0.09454,0.09
0.16953789,0.18
0.03969495,0.01
0.4638921,0.45
0.0815630925578521,0.14
0.3241,0.3
0.6331911,0.5800000000000001
0.0774168908545391,0.01
0.2856965,0.3
0.28828076,0.34
0.17464833,0.16
0.37967,0.37
0.5672253,0.18
0.08256134,0.12
0.68336,0.62
0.1754267,0.26
0.0804723379665542,0.24
0.36983824,0.4
0.17622799,0.35
0.46485,0.35
0.28662616,0.31
0.54881585,0.54
0.05257458,0.02
0.13886,0.18
0.22365463,0.24
0.08400534,0.0999999999999999
0.14189613,0.18
0.09742069,0.0999999999999999
0.1962509,0.24
0.19606619,0.28
0.0783842267306138,0.17
0.5351319,0.52
0.0776303718754659,0.09
0.52247596,0.51
0.0788645590276991,0.05
0.0770633129136291,0.17
0.09518492,0.34
0.0800220264380367,0.12
0.32384014,0.38
0.32485497,0.34
0.40411785,0.43
0.22330329,0.23
0.48219484,0.47
0.39117777,0.4
0.54905856,0.53
0.53122,0.56
0.08075441,0.01
0.039295096,0.09
0.09392056,0.09
0.4778081,0.48
0.4771404,0.49
0.47833976,0.48
0.39195144,0.4
0.4766821,0.5
0.47894943,0.48
0.53097355,0.51
0.09398768,0.5700000000000001
0.07390199,0.48
0.49162737,0.54
0.37514752,0.4
0.73108613,0.7000000000000001
0.073751904,0.0699999999999999
0.07438561,0.18
0.13820614,0.16
0.075982906,0.65
0.08087627,0.7000000000000001
0.66357857,1.49
0.46512434,0.39
0.4920596,0.5
0.08070998,0.19
0.37528858,0.36
0.5044731,0.36
0.4925602,0.54
0.11818093,0.16
0.48630282,0.53
0.49475452,0.48
0.48831227,0.48
0.14165206,0.19
0.11877028,0.19
0.098426595,0.5700000000000001
0.08083719,0.55
0.07823568,0.18
0.0459749,0.64
0.57935,0.25
0.21949656,0.36
0.8923,0.72
0.03693493,0.0699999999999999
0.47389075,0.52
0.6453504,0.66
0.17626636,0.65
0.093154304,0.15
0.89717,0.08
0.44564852,0.47
0.33730462,0.38
0.64467627,0.61
0.56147754,0.54
0.65682,0.64
0.07751467,0.14
0.44078583,0.49
0.76318,0.61
0.036023524,0.0999999999999999
0.36512908,0.37
0.22719626,0.2
0.08258451,0.3
0.12839852,0.16
0.17102046,0.18
0.11146681,0.0999999999999999
0.7222,0.51
0.7287552,0.67
0.44125566,0.37
0.07630895,0.09
0.128855,0.15
0.26363692,0.29
0.54083985,0.64
0.32752007,0.32
0.96188,0.89
0.567201,0.5700000000000001
0.23904788,0.15
0.03561178,0.02
0.66439,0.45
0.3359135,0.35
0.36176476,0.46
0.3378929,0.46
0.72323,0.59
0.33689034,0.36
0.59062,0.72
0.6608,0.11
0.66044,0.6900000000000001
0.5100186,0.52
0.27152556,0.31
0.33571,0.3
0.47896,0.47
0.14761522,0.3
0.66588783,0.62
0.57951117,0.5700000000000001
0.0775936798249941,0.08
0.82825,0.7100000000000001
0.51186,0.43
0.0763261362632412,0.09
0.2939,0.64
0.75462,1.45
0.3360248,0.35
0.0751286411614798,0.08
0.0764228698508486,0.01
0.14673,0.5
0.11221,0.13
0.0760926413966024,0.11
0.12276381,0.15
0.75571,0.79
0.79488,0.65
0.59263,0.46
0.59167814,0.59
0.07526319,0.09
0.39235,0.36
0.65403,0.59
0.09281094,0.11
0.40235,0.5700000000000001
0.7559,0.7100000000000001
0.17127362,0.26
0.03722689,0.15
0.47558,0.44
0.075889945,0.09
0.079638265,0.06
0.0742413606682527,0.08
0.5921951,0.5800000000000001
0.63200253,0.64
0.030733163,0.09
0.81336594,0.79
0.19280633,0.24
0.65635264,0.65
0.80562,0.7000000000000001
0.07336487,0.14
0.16974233,0.33
0.0744515060482275,0.01
0.07424964,0.05
0.47524,0.43
0.20908,0.27
0.0784075762172776,0.33
0.03729742,0.0699999999999999
0.64541,0.59
0.36811,0.33
0.0743080734872923,0.09
0.49276,0.43
0.68317,0.68
0.19100748,0.17
0.50998,0.29
0.54648,0.48
0.07436994,0.0999999999999999
0.73092,0.67
0.0370981,0.01
0.07794947,0.18
0.6344192,0.5700000000000001
0.19063,0.16
0.11627,0.08
0.59905,0.53
0.0783208495525261,0.06
0.03708473,0.29
0.65094,0.62
0.73178,0.74
0.27675,0.63
0.07611128,0.11
0.21674,0.0999999999999999
0.2763467,0.34
0.54890203,0.55
0.63887,0.6
0.44269,0.42
0.0751052916748159,0.13
0.56133,0.55
1.09386,1.18
0.07913649,0.18
0.074126676,0.01
0.08369621,0.11
0.10922129,0.15
0.41299,0.31
0.14333655,0.17
0.072759695,0.06
0.0834544009776257,0.0999999999999999
0.29473,0.29
0.0738844470863907,0.0699999999999999
0.16893,0.0699999999999999
0.76386,0.64
0.0730105091569715,0.0699999999999999
0.27544957,0.29
0.03787521,0.2
0.0776570570030818,0.03
0.62982,0.11
0.0796184138828469,0.09
0.03875004,0.0999999999999999
0.083397366,0.11
0.40929,0.48
0.37575772,0.4
0.07333,0.09
0.51003,0.43
0.0796450990104628,0.01
0.291458,0.32
0.08393462,0.16
0.06504885,0.01
0.36054,0.32
0.61658,0.52
0.0777037559764095,0.09
0.66084,0.5800000000000001
0.0768431606107983,0.05
0.37529,0.42
0.033834074,0.04
0.0796350920876068,0.0999999999999999
0.5887229,0.5700000000000001
0.083030774576724,0.11
0.0831241725233795,0.0699999999999999
0.034157693,0.08
0.0831708714967072,0.08
0.686347,0.6900000000000001
0.0830808091910037,0.09
0.082905084,0.15
0.081394,0.12
0.0764929183108402,0.05
0.0772467731659881,0.08
0.3230864,0.35
0.08339435944049,0.01
0.0840648232718383,0.04
0.0832642694433627,0.06
0.5259178,0.5
0.5255882,0.51
0.0794916595266716,0.0999999999999999
0.76049,0.64
0.0820634387006494,0.03
0.077131756,0.0699999999999999
0.32431325,0.35
0.578657,0.7100000000000001
0.32286748,0.37
0.0724567927589426,0.08
0.0778872162287685,0.14
0.36098692,0.35
0.75816,0.7100000000000001
0.078881237232459,0.05
0.0794716456809597,0.11
0.0774502472640589,0.01
0.63109,0.52
0.0774202264954911,0.08
0.033132467,0.01
